شناسه ورودی,شناسه افزوده‌شده,نتیجه,عنوان ورودی,عنوان شاهد,ناشر ورودی,لینک ورودی,لینک معتبر/بهترین شاهد,نوع شاهد,امتیاز تطبیق,وضعیت DOI,نتیجه بررسی لینک‌ها,وضعیت جست‌وجوی مستقل,علت تصمیم
S963,,رد,سند دستور دادستان کل کشور پیرامون توقف هرگونه تصرف عدوانی در بستر تالاب بین‌المللی گاوخونی و خلع ید از معادن نمک غیرمجاز,,دادستانی کل کشور (معاونت پیگیری حقوق عامه),https://dadsetani.ir/directives/prosecutor-general-gavkhouni-salt-mines-ban-1401,,,,,"network_error, live_html, network_error",no_results,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S964,,رد,گزارش تفصیلی مرکز پژوهش‌های مجلس درباره ارزیابی فنی و اقتصادی گزینه‌های ۵گانه تأمین آب فلات مرکزی: مقایسه تونل‌های زاگرس و خط لوله مکران,,مرکز پژوهش‌های مجلس شورای اسلامی (دفتر مطالعات زیربنایی),https://rc.majlis.ir/fa/report/show/1765421/central-plateau-water-options-assessment,,,,,"challenge, challenge, challenge",no_results,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S965,,رد,گزارش کارشناسی اداره کل راه و شهرسازی استان اصفهان در خصوص نرخ فرونشست زمین در پهنه خطوط قطار شهری و ابنیه تاریخی میدان نقش جهان,,اداره کل راه و شهرسازی استان اصفهان (شورای فنی استان),https://isfahan.mrud.ir/reports/metro-heritage-subsidence-assessment-1402,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S966,,رد,گزارش فنی پژوهشکده علوم هوانوردی پیرامون شکاف‌های ناشی از فرونشست زمین در باندهای پروازی فرودگاه بین‌المللی شهید بهشتی اصفهان,,شرکت فرودگاه‌ها و ناوبری هوایی ایران و سازمان هواپیمایی کشوری,https://airport.ir/reports/isfahan-airport-runway-subsidence-assessment-1402,,,,,"http_error, http_error, http_error","no_results, search_error",لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S967,,رد,گزارش ارزیابی راهبردی زیست‌محیطی (SEA) اثرات تجمعی سدهای انحرافی و بندهای آبخیزداری بالادست بر کاهش ضریب رواناب زاینده‌رود,,پژوهشکده حفاظت خاک و آبخیزداری کشور,https://scwmri.ac.ir/reports/sea-upstream-watershed-structures-zayandeh-1400,,,,,"http_error, http_error, http_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S968,,رد,گزارش پایش هیدرولوژیک دفتر مطالعات پایه منابع آب درباره افت کیفیت شیمیایی و افزایش هدایت الکتریکی (EC) آبخوان زاینده‌رود در دوره ۱۳۹۰-۱۴۰۲,,شرکت مدیریت منابع آب ایران (دفتر مطالعات پایه منابع آب),https://wrm.ir/reports/zayandeh-aquifer-salinity-surge-1402,,,,,"http_error, http_error, http_error",no_results,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S969,,رد,گزارش میدانی مرکز بررسی‌های استراتژیک ریاست جمهوری پیرامون ابعاد اجتماعی، فقر معیشتی و ناآرامی‌های شهری در شرق اصفهان ناشی از خشکی رودخانه,مرکز بررسی‌های استراتژیک ریاست جمهوری,مرکز بررسی‌های استراتژیک ریاست جمهوری,https://css.ir/reports/east-isfahan-social-unrest-water-crisis-1400,https://www.noormags.ir/view/fa/publisher/563/%D9%85%D8%B1%DA%A9%D8%B2-%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%D9%87%D8%A7%DB%8C-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%DA%98%DB%8C%DA%A9-%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA-%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C,search_index,0.685,,"http_error, http_error, http_error","ok, search_error",لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S970,,رد,گزارش کارشناسی سازمان بازرسی منطقه ۶ کشور پیرامون انحراف عملکرد شرکت آب منطقه‌ای چهارمحال در پایش کنتورهای هوشمند در حاشیه زاینده‌رود,,سازمان بازرسی کل کشور (منطقه ۶ - غرب و زاگرس),https://bazresi.ir/reports/zone6-chaharmahal-water-metering-malpractice-1400,,,,,"network_error, challenge, network_error",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S971,,رد,گزارش تخصصی پژوهشگاه بین‌المللی زلزله‌شناسی پیرامون خطرات تحریک گسل‌های فعال در پی احداث و آبگیری سد مخزنی خرسان ۳,,پژوهشگاه بین‌المللی زلزله‌شناسی و مهندسی زلزله (IIEES),https://iiees.ac.ir/reports/khersan3-dam-induced-seismicity-assessment-1401,,,,,"http_error, network_error, http_error",no_results,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S972,,رد,گزارش آسیب‌شناسی اقتصادی طرح نکاشت کشاورزان اصفهان و ناکارآمدی پرداخت‌های نقدی در احیای بافت تولیدی روستاها,,موسسه پژوهش‌های برنامه‌ریزی، اقتصاد کشاورزی و توسعه روستایی,https://aperdri.maj.ir/reports/zayandeh-fallow-compensation-pathology-1401,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S973,,رد,گزارش ارزیابی فنی بازده آبیاری در شبکه‌های مدرن نکوآباد و آبشار و مقایسه آن با هدررفت آب در کانال‌های سنتی خاکی,,دانشکده کشاورزی دانشگاه صنعتی اصفهان,https://agri.iut.ac.ir/reports/irrigation-efficiency-nekoabad-abshar-canals-1400,,,,,"http_error, http_error, http_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S974,,رد,گزارش میدانی اداره کل حفاظت محیط زیست خوزستان پیرامون افت تراز آب کارون در مقطع ملاثانی و شوشتر و ناترازی آبگیر پمپ‌های تصفیه‌خانه شرب,,اداره کل حفاظت محیط زیست استان خوزستان,https://khz-doe.ir/reports/karun-water-level-drop-mollasani-intakes-1401,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S975,,رد,گزارش تحلیلی دیوان محاسبات کشور در خصوص عملکرد ردیف‌های متفرقه جدول شماره ۹ قوانین بودجه در تخصیص اعتبارات تونل سوم کوهرنگ,,دیوان محاسبات کشور (معاونت امور اقتصادی و زیربنایی),https://dmk.ir/reports/table9-budget-irregularities-koohrang3-1401,,,,,"http_error, challenge, http_error",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S976,,رد,گزارش فنی دانشگاه علوم پزشکی اصفهان در خصوص پایش غلظت کادمیوم، سرب و نیترات در منابع آب شرب چاه‌های بحرانی دشت برخوار و فلاورجان,,معاونت بهداشتی دانشگاه علوم پزشکی اصفهان (مرکز سلامت محیط و کار),https://mui.ac.ir/reports/health-monitoring-drinking-wells-borkhar-1402,,,,,"http_error, http_error, http_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S977,,رد,دادخواست و شکواییه حقوقی مجمع کشاورزان حق‌آبه‌دار اصفهان به دیوان عدالت اداری جهت ابطال پروانه‌های حفر چاه در حریم آبخوان زاینده‌رود,,دیوان عدالت اداری (هیئت عمومی دیوان عدالت اداری),https://divan-edalat.ir/petitions/isfahan-farmers-deep-well-permits-annulment-1400,,,,,"http_error, http_error, http_error","no_results, search_error",لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S978,,رد,شکواییه رسمی انجمن دوستداران میراث فرهنگی اصفهان به سازمان بازرسی کل کشور در خصوص ترک فعل وزارت نیرو در حفاظت از پل‌های تاریخی خواجو و سی‌وسه‌پل,,سازمان بازرسی کل کشور (دفتر بازرسی امور میراث فرهنگی و گردشگری),https://bazresi.ir/complaints/heritage-friends-zayandeh-bridges-dereliction-1401,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S979,,رد,شکواییه کیفری صنف کشاورزان شهرستان لنجان به دادسرای عمومی و انقلاب زرین‌شهر علیه برداشت‌های مازاد کارخانجات فولاد و صنایع شهرک صنعتی اشترجان,,دادسرای عمومی و انقلاب شهرستان لنجان (زرین‌شهر),https://dadgostari-es.ir/lawsuits/lenjan-farmers-industrial-water-theft-1401,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S980,,رد,دادخواست اهالی و معتمدین شهرستان سمیرم به دیوان عدالت اداری پیرامون توقف عملیات اجرایی سد ماندگان به علت تهدید اراضی کشاورزی پادنا,,دیوان عدالت اداری (شعبه ویژه رسیدگی به دعاوی منابع طبیعی),https://divan-edalat.ir/lawsuits/semirom-residents-mandegan-dam-halt-1402,,,,,"http_error, http_error, http_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S981,,رد,شکواییه مجمع تشکل‌های کشاورزی خوزستان به کمیسیون اصل نود مجلس شورای اسلامی پیرامون پیامدهای کاهش خروجی سد دز و کارون بر طرح ۵۵۰ هزار هکتاری رهبری,,کمیسیون اصل نود قانون اساسی مجلس شورای اسلامی,https://majlis.ir/article90/complaints/khuzestan-550k-hectare-plan-water-deficit-1401,,,,,"challenge, challenge, challenge",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
